,ID_Person,age,race,sex,educ,hhinc,hhtrips,hhsize,companions,wrkhrs,hhveh,distance,cluster
695,700262081.0,30.0,2.0,2.0,4.0,1.0,10.0,6.0,2.0,25.0,0.0,1.275,0.0
696,700262081.0,30.0,2.0,2.0,4.0,1.0,10.0,6.0,2.0,25.0,0.0,1.477,0.0
697,700262082.0,29.0,2.0,1.0,3.0,1.0,10.0,6.0,2.0,40.0,0.0,1.274,2.0
698,700262082.0,29.0,2.0,1.0,3.0,1.0,10.0,6.0,2.0,40.0,0.0,1.477,2.0
699,700262183.0,5.0,1.0,1.0,1.0,10.0,7.0,4.0,0.0,40.0,2.0,1.689,1.0
700,700263203.0,12.0,1.0,2.0,1.0,2.0,13.0,6.0,2.0,40.0,1.0,1.048,1.0
701,700263204.0,6.0,1.0,1.0,1.0,2.0,13.0,6.0,2.0,40.0,1.0,1.048,1.0
702,700263205.0,5.0,1.0,1.0,1.0,2.0,13.0,6.0,2.0,40.0,1.0,1.048,1.0
703,700263571.0,33.0,1.0,1.0,5.0,10.0,10.0,2.0,4.0,45.0,1.0,0.708,2.0
704,700263571.0,33.0,1.0,1.0,5.0,10.0,10.0,2.0,4.0,45.0,1.0,0.641,2.0
705,700263571.0,33.0,1.0,1.0,5.0,10.0,10.0,2.0,4.0,45.0,1.0,0.862,2.0
706,700263572.0,29.0,1.0,1.0,5.0,10.0,10.0,2.0,4.0,45.0,1.0,0.708,2.0
707,700263572.0,29.0,1.0,1.0,5.0,10.0,10.0,2.0,4.0,45.0,1.0,0.641,2.0
708,700263572.0,29.0,1.0,1.0,5.0,10.0,10.0,2.0,4.0,45.0,1.0,0.862,2.0
709,700264731.0,31.0,1.0,1.0,6.0,7.0,8.0,1.0,2.0,40.0,0.0,0.971,2.0
710,700264731.0,31.0,1.0,1.0,6.0,7.0,8.0,1.0,2.0,40.0,0.0,1.455,2.0
711,700265333.0,25.0,1.0,2.0,5.0,3.0,9.0,3.0,2.0,40.0,0.0,0.882,0.0
712,700265902.0,56.0,1.0,2.0,3.0,9.0,10.0,2.0,6.0,15.0,2.0,29.996,0.0
713,700265902.0,56.0,1.0,2.0,3.0,9.0,10.0,2.0,6.0,15.0,2.0,13.072,0.0
714,700265902.0,56.0,1.0,2.0,3.0,9.0,10.0,2.0,6.0,15.0,2.0,27.432,0.0
715,700265961.0,24.0,1.0,1.0,5.0,6.0,7.0,1.0,1.0,40.0,0.0,3.034,2.0
716,700265961.0,24.0,1.0,1.0,5.0,6.0,7.0,1.0,1.0,40.0,0.0,2.867,2.0
717,700266041.0,22.0,1.0,2.0,5.0,5.0,4.0,1.0,1.0,45.0,0.0,2.464,0.0
718,700266041.0,22.0,1.0,2.0,5.0,5.0,4.0,1.0,0.0,45.0,0.0,2.091,0.0
719,700266101.0,30.0,1.0,2.0,5.0,5.0,6.0,1.0,2.0,30.0,0.0,5.623,0.0
720,700266371.0,36.0,1.0,2.0,6.0,4.0,5.0,1.0,0.0,40.0,1.0,5.166,0.0
721,700266752.0,53.0,1.0,2.0,3.0,9.0,20.0,4.0,1.0,40.0,4.0,1.846,0.0
722,700266951.0,35.0,1.0,2.0,6.0,9.0,15.0,2.0,0.0,82.0,0.0,5.141,0.0
723,700266952.0,30.0,1.0,1.0,5.0,9.0,15.0,2.0,0.0,55.0,0.0,3.531,2.0
724,700267381.0,49.0,1.0,2.0,6.0,9.0,12.0,2.0,4.0,40.0,5.0,1.968,0.0
725,700268261.0,34.0,2.0,1.0,1.0,5.0,11.0,4.0,0.0,30.0,0.0,4.583,2.0
726,700268261.0,34.0,2.0,1.0,1.0,5.0,11.0,4.0,0.0,30.0,0.0,1.673,2.0
727,700268261.0,34.0,2.0,1.0,1.0,5.0,11.0,4.0,0.0,30.0,0.0,1.487,2.0
728,700268261.0,34.0,2.0,1.0,1.0,5.0,11.0,4.0,0.0,30.0,0.0,1.372,2.0
729,700268802.0,25.0,1.0,2.0,5.0,4.0,6.0,2.0,1.0,20.0,1.0,6.475,0.0
730,700268983.0,17.0,1.0,1.0,1.0,9.0,12.0,4.0,1.0,40.0,3.0,1.224,1.0
731,700269031.0,44.0,1.0,2.0,5.0,8.0,6.0,3.0,1.0,15.0,2.0,0.049,0.0
732,700269371.0,24.0,3.0,2.0,5.0,4.0,6.0,1.0,0.0,40.0,0.0,4.808,0.0
733,700269371.0,24.0,3.0,2.0,5.0,4.0,6.0,1.0,1.0,40.0,0.0,1.925,0.0
734,700269371.0,24.0,3.0,2.0,5.0,4.0,6.0,1.0,0.0,40.0,0.0,3.795,0.0
735,700269571.0,58.0,1.0,2.0,6.0,7.0,13.0,2.0,2.0,20.0,1.0,3.594,0.0
736,700269701.0,31.0,1.0,1.0,3.0,6.0,4.0,1.0,1.0,40.0,1.0,5.903,2.0
737,700269701.0,31.0,1.0,1.0,3.0,6.0,4.0,1.0,1.0,40.0,1.0,5.261,2.0
738,700270101.0,24.0,1.0,2.0,5.0,1.0,6.0,1.0,0.0,20.0,3.0,1.828,0.0
739,700270281.0,23.0,1.0,2.0,5.0,7.0,4.0,1.0,0.0,40.0,0.0,1.142,0.0
740,700270351.0,35.0,2.0,2.0,6.0,5.0,5.0,3.0,0.0,12.0,0.0,1.391,0.0
741,700270351.0,35.0,2.0,2.0,6.0,5.0,5.0,3.0,0.0,12.0,0.0,2.59,0.0
742,700270621.0,39.0,1.0,2.0,5.0,6.0,4.0,1.0,0.0,40.0,1.0,0.763,0.0
743,700270872.0,75.0,1.0,2.0,6.0,10.0,12.0,2.0,1.0,40.0,2.0,1.568,0.0
744,700271651.0,35.0,2.0,1.0,1.0,1.0,9.0,2.0,0.0,40.0,1.0,1.959,1.0
745,700272391.0,38.0,6.0,2.0,6.0,5.0,4.0,1.0,1.0,40.0,0.0,0.246,0.0
746,700273011.0,47.0,2.0,2.0,3.0,5.0,4.0,1.0,0.0,40.0,0.0,2.251,0.0
747,700273442.0,23.0,6.0,2.0,5.0,9.0,10.0,2.0,0.0,45.0,0.0,0.459,0.0
748,700273941.0,19.0,1.0,2.0,2.0,1.0,6.0,2.0,1.0,40.0,0.0,3.291,0.0
749,700273942.0,18.0,1.0,1.0,2.0,1.0,6.0,2.0,1.0,40.0,0.0,3.291,2.0
750,700274841.0,39.0,2.0,1.0,6.0,9.0,19.0,2.0,3.0,50.0,4.0,1.208,2.0
751,700275041.0,28.0,1.0,2.0,5.0,10.0,6.0,2.0,0.0,40.0,2.0,3.277,0.0
752,700275042.0,29.0,1.0,1.0,5.0,10.0,6.0,2.0,1.0,50.0,2.0,16.736,2.0
753,700275964.0,13.0,1.0,1.0,1.0,8.0,22.0,4.0,0.0,40.0,2.0,1.991,1.0
754,700276303.0,7.0,1.0,2.0,1.0,9.0,17.0,5.0,4.0,40.0,2.0,0.997,1.0
755,700276304.0,6.0,1.0,2.0,1.0,9.0,17.0,5.0,4.0,40.0,2.0,0.967,1.0
756,700276701.0,33.0,1.0,1.0,5.0,10.0,6.0,2.0,0.0,43.0,1.0,4.807,2.0
757,700276782.0,45.0,1.0,1.0,6.0,10.0,27.0,5.0,0.0,40.0,1.0,15.843,2.0
758,700276783.0,16.0,1.0,2.0,1.0,10.0,27.0,5.0,2.0,15.0,1.0,1.379,1.0
759,700276783.0,16.0,1.0,2.0,1.0,10.0,27.0,5.0,1.0,15.0,1.0,1.075,1.0
760,700276783.0,16.0,1.0,2.0,1.0,10.0,27.0,5.0,1.0,15.0,1.0,0.938,1.0
761,700276784.0,13.0,1.0,2.0,1.0,10.0,27.0,5.0,2.0,40.0,1.0,1.167,1.0
762,700276785.0,8.0,1.0,2.0,1.0,10.0,27.0,5.0,2.0,40.0,1.0,0.606,1.0
763,700276941.0,38.0,1.0,2.0,5.0,8.0,8.0,1.0,1.0,40.0,0.0,0.711,0.0
764,700276941.0,38.0,1.0,2.0,5.0,8.0,8.0,1.0,1.0,40.0,0.0,0.686,0.0
765,700276981.0,43.0,2.0,2.0,6.0,8.0,12.0,5.0,0.0,8.0,1.0,1.732,0.0
766,700278211.0,35.0,1.0,2.0,5.0,9.0,2.0,1.0,0.0,45.0,1.0,2.247,0.0
767,700279351.0,37.0,3.0,1.0,6.0,9.0,5.0,2.0,4.0,50.0,2.0,40.4,2.0
768,700279351.0,37.0,3.0,1.0,6.0,9.0,5.0,2.0,4.0,50.0,2.0,2.249,2.0
769,700279351.0,37.0,3.0,1.0,6.0,9.0,5.0,2.0,5.0,50.0,2.0,3.776,2.0
770,700279351.0,37.0,3.0,1.0,6.0,9.0,5.0,2.0,6.0,50.0,2.0,3.601,2.0
771,700279421.0,27.0,1.0,2.0,5.0,8.0,4.0,1.0,0.0,40.0,0.0,4.822,0.0
772,700279502.0,50.0,1.0,1.0,5.0,9.0,20.0,4.0,1.0,20.0,1.0,0.624,2.0
773,700279502.0,50.0,1.0,1.0,5.0,9.0,20.0,4.0,1.0,20.0,1.0,0.624,2.0
774,700279503.0,18.0,6.0,1.0,1.0,9.0,20.0,4.0,1.0,40.0,1.0,1.176,1.0
775,700279503.0,18.0,6.0,1.0,1.0,9.0,20.0,4.0,2.0,40.0,1.0,1.822,1.0
776,700279504.0,15.0,3.0,2.0,1.0,9.0,20.0,4.0,2.0,40.0,1.0,1.822,1.0
777,700279504.0,15.0,3.0,2.0,1.0,9.0,20.0,4.0,1.0,40.0,1.0,1.236,1.0
778,700279504.0,15.0,3.0,2.0,1.0,9.0,20.0,4.0,1.0,40.0,1.0,0.707,1.0
779,700279571.0,29.0,1.0,2.0,5.0,10.0,5.0,3.0,0.0,50.0,1.0,2.451,0.0
780,700279611.0,30.0,1.0,2.0,5.0,10.0,10.0,2.0,0.0,45.0,0.0,1.233,0.0
781,700279611.0,30.0,1.0,2.0,5.0,10.0,10.0,2.0,1.0,45.0,0.0,1.195,0.0
782,700279611.0,30.0,1.0,2.0,5.0,10.0,10.0,2.0,1.0,45.0,0.0,1.134,0.0
783,700279612.0,34.0,1.0,1.0,6.0,10.0,10.0,2.0,1.0,50.0,0.0,1.195,2.0
784,700279612.0,34.0,1.0,1.0,6.0,10.0,10.0,2.0,1.0,50.0,0.0,1.134,2.0
785,700279691.0,28.0,1.0,2.0,5.0,9.0,8.0,1.0,0.0,50.0,0.0,3.141,0.0
786,700279691.0,28.0,1.0,2.0,5.0,9.0,8.0,1.0,0.0,50.0,0.0,3.409,0.0
787,700279691.0,28.0,1.0,2.0,5.0,9.0,8.0,1.0,0.0,50.0,0.0,3.752,0.0
788,700280101.0,24.0,1.0,2.0,5.0,8.0,8.0,1.0,0.0,40.0,0.0,3.511,0.0
789,700280101.0,24.0,1.0,2.0,5.0,8.0,8.0,1.0,2.0,40.0,0.0,0.889,0.0
790,700280101.0,24.0,1.0,2.0,5.0,8.0,8.0,1.0,2.0,40.0,0.0,3.691,0.0
791,700280101.0,24.0,1.0,2.0,5.0,8.0,8.0,1.0,2.0,40.0,0.0,0.443,0.0
792,700280101.0,24.0,1.0,2.0,5.0,8.0,8.0,1.0,0.0,40.0,0.0,1.841,0.0
793,700280201.0,35.0,1.0,2.0,6.0,10.0,11.0,2.0,0.0,50.0,1.0,13.516,0.0
794,700280201.0,35.0,1.0,2.0,6.0,10.0,11.0,2.0,0.0,50.0,1.0,0.172,0.0
795,700280231.0,23.0,1.0,2.0,5.0,9.0,6.0,2.0,1.0,40.0,2.0,1.684,0.0
796,700280231.0,23.0,1.0,2.0,5.0,9.0,6.0,2.0,1.0,40.0,2.0,1.909,0.0
797,700280232.0,25.0,1.0,1.0,5.0,9.0,6.0,2.0,1.0,40.0,2.0,1.684,2.0
798,700280232.0,25.0,1.0,1.0,5.0,9.0,6.0,2.0,1.0,40.0,2.0,1.909,2.0
799,700280421.0,30.0,1.0,1.0,5.0,10.0,8.0,2.0,1.0,45.0,0.0,2.68,2.0
800,700280422.0,28.0,1.0,2.0,5.0,10.0,8.0,2.0,1.0,45.0,0.0,2.393,0.0
801,700280531.0,25.0,2.0,2.0,4.0,1.0,6.0,3.0,1.0,44.0,0.0,7.532,0.0
802,700280533.0,23.0,2.0,2.0,1.0,1.0,6.0,3.0,0.0,25.0,0.0,10.026,0.0
803,700281201.0,24.0,1.0,2.0,5.0,6.0,7.0,1.0,1.0,40.0,0.0,1.037,0.0
804,700281532.0,28.0,1.0,2.0,5.0,8.0,8.0,2.0,0.0,50.0,0.0,1.985,0.0
805,700281762.0,22.0,2.0,2.0,5.0,2.0,6.0,2.0,0.0,40.0,1.0,3.805,0.0
806,700283091.0,27.0,1.0,2.0,5.0,4.0,6.0,1.0,0.0,37.0,0.0,0.873,0.0
807,700283091.0,27.0,1.0,2.0,5.0,4.0,6.0,1.0,0.0,37.0,0.0,26.715,0.0
808,700283431.0,54.0,1.0,2.0,3.0,10.0,18.0,3.0,0.0,40.0,3.0,4.131,0.0
809,700283881.0,24.0,5.0,2.0,3.0,3.0,4.0,2.0,0.0,30.0,0.0,9.238,0.0
810,700284052.0,34.0,1.0,2.0,6.0,10.0,9.0,2.0,0.0,80.0,1.0,9.43,0.0
811,700284281.0,23.0,1.0,2.0,5.0,7.0,7.0,2.0,0.0,40.0,0.0,1.405,0.0
812,700284281.0,23.0,1.0,2.0,5.0,7.0,7.0,2.0,7.0,40.0,0.0,2.452,0.0
813,700284281.0,23.0,1.0,2.0,5.0,7.0,7.0,2.0,6.0,40.0,0.0,2.867,0.0
814,700284281.0,23.0,1.0,2.0,5.0,7.0,7.0,2.0,2.0,40.0,0.0,2.835,0.0
815,700284803.0,17.0,1.0,2.0,1.0,7.0,13.0,4.0,0.0,40.0,2.0,17.445,1.0
816,700286573.0,53.0,1.0,2.0,2.0,5.0,10.0,6.0,0.0,40.0,4.0,3.064,0.0
817,700286941.0,31.0,1.0,2.0,5.0,9.0,7.0,2.0,6.0,40.0,1.0,2.039,0.0
818,700286941.0,31.0,1.0,2.0,5.0,9.0,7.0,2.0,1.0,40.0,1.0,2.604,0.0
819,700286942.0,29.0,1.0,2.0,5.0,9.0,7.0,2.0,0.0,40.0,1.0,3.915,0.0
820,700286942.0,29.0,1.0,2.0,5.0,9.0,7.0,2.0,6.0,40.0,1.0,2.039,0.0
821,700286942.0,29.0,1.0,2.0,5.0,9.0,7.0,2.0,1.0,40.0,1.0,2.604,0.0
822,700287135.0,17.0,1.0,1.0,1.0,10.0,7.0,5.0,2.0,40.0,2.0,2.381,1.0
823,700287191.0,64.0,1.0,2.0,6.0,-7.0,5.0,2.0,6.0,40.0,2.0,0.938,0.0
824,700287191.0,64.0,1.0,2.0,6.0,-7.0,5.0,2.0,2.0,40.0,2.0,18.176,0.0
825,700287623.0,14.0,1.0,2.0,1.0,8.0,12.0,4.0,4.0,40.0,2.0,3.191,1.0
826,700287623.0,14.0,1.0,2.0,1.0,8.0,12.0,4.0,6.0,40.0,2.0,4.527,1.0
827,700287692.0,42.0,1.0,2.0,5.0,10.0,21.0,4.0,0.0,40.0,2.0,17.029,0.0
828,700287692.0,42.0,1.0,2.0,5.0,10.0,21.0,4.0,0.0,40.0,2.0,21.332,0.0
829,700288941.0,27.0,1.0,1.0,6.0,6.0,7.0,1.0,1.0,40.0,1.0,9.915,2.0
830,700289103.0,13.0,1.0,2.0,1.0,10.0,32.0,5.0,2.0,40.0,2.0,6.447,1.0
831,700289103.0,13.0,1.0,2.0,1.0,10.0,32.0,5.0,5.0,40.0,2.0,7.668,1.0
832,700289104.0,12.0,1.0,1.0,1.0,10.0,32.0,5.0,4.0,40.0,2.0,5.341,1.0
833,700289104.0,12.0,1.0,1.0,1.0,10.0,32.0,5.0,4.0,40.0,2.0,7.668,1.0
834,700289371.0,32.0,2.0,1.0,6.0,7.0,6.0,2.0,0.0,40.0,0.0,1.506,2.0
835,700289831.0,30.0,1.0,2.0,5.0,2.0,6.0,1.0,0.0,35.0,0.0,4.296,0.0
836,700290841.0,27.0,1.0,1.0,2.0,1.0,3.0,1.0,7.0,40.0,1.0,2.448,2.0
837,700290841.0,27.0,1.0,1.0,2.0,1.0,3.0,1.0,7.0,40.0,1.0,1.788,2.0
838,700290841.0,27.0,1.0,1.0,2.0,1.0,3.0,1.0,7.0,40.0,1.0,1.808,2.0
839,700291881.0,30.0,6.0,2.0,3.0,4.0,9.0,6.0,1.0,30.0,0.0,2.019,0.0
840,700292171.0,26.0,3.0,2.0,6.0,8.0,10.0,2.0,0.0,40.0,1.0,11.127,0.0
841,700292551.0,27.0,1.0,2.0,6.0,7.0,5.0,1.0,1.0,40.0,0.0,6.113,0.0
842,700292681.0,32.0,1.0,2.0,6.0,9.0,6.0,2.0,2.0,40.0,0.0,3.226,0.0
843,700292681.0,32.0,1.0,2.0,6.0,9.0,6.0,2.0,0.0,40.0,0.0,2.966,0.0
844,700293051.0,24.0,1.0,2.0,5.0,1.0,8.0,2.0,0.0,40.0,1.0,5.09,0.0
845,700293052.0,24.0,3.0,2.0,5.0,1.0,8.0,2.0,5.0,50.0,1.0,9.186,0.0
846,700293052.0,24.0,3.0,2.0,5.0,1.0,8.0,2.0,0.0,50.0,1.0,12.678,0.0
847,700293691.0,26.0,1.0,2.0,6.0,5.0,4.0,1.0,0.0,45.0,0.0,4.385,0.0
848,700293861.0,27.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,35.0,1.0,14.886,0.0
849,700293971.0,38.0,1.0,1.0,5.0,5.0,3.0,1.0,0.0,40.0,0.0,2.423,2.0
850,700294762.0,41.0,1.0,2.0,6.0,9.0,4.0,2.0,0.0,40.0,0.0,9.109,0.0
851,700294762.0,41.0,1.0,2.0,6.0,9.0,4.0,2.0,1.0,40.0,0.0,18.326,0.0
852,700294762.0,41.0,1.0,2.0,6.0,9.0,4.0,2.0,0.0,40.0,0.0,5.745,0.0
853,700295511.0,26.0,1.0,2.0,5.0,5.0,6.0,1.0,1.0,40.0,0.0,14.779,0.0
854,700295511.0,26.0,1.0,2.0,5.0,5.0,6.0,1.0,1.0,40.0,0.0,1.03,0.0
855,700295511.0,26.0,1.0,2.0,5.0,5.0,6.0,1.0,1.0,40.0,0.0,14.147,0.0
856,700296911.0,38.0,1.0,1.0,6.0,6.0,7.0,2.0,0.0,40.0,1.0,4.723,2.0
857,700297613.0,5.0,1.0,1.0,1.0,10.0,15.0,5.0,1.0,40.0,2.0,3.147,1.0
858,700297613.0,5.0,1.0,1.0,1.0,10.0,15.0,5.0,2.0,40.0,2.0,3.149,1.0
859,700297631.0,23.0,1.0,2.0,5.0,1.0,17.0,4.0,0.0,32.0,0.0,2.035,0.0
860,700297664.0,17.0,1.0,2.0,1.0,4.0,26.0,5.0,1.0,40.0,2.0,3.505,1.0
861,700297671.0,50.0,2.0,2.0,3.0,1.0,7.0,1.0,2.0,40.0,0.0,11.788,0.0
862,700297671.0,50.0,2.0,2.0,3.0,1.0,7.0,1.0,2.0,40.0,0.0,0.477,0.0
863,700297671.0,50.0,2.0,2.0,3.0,1.0,7.0,1.0,2.0,40.0,0.0,19.19,0.0
864,700297671.0,50.0,2.0,2.0,3.0,1.0,7.0,1.0,2.0,40.0,0.0,8.986,0.0
865,700297681.0,24.0,1.0,2.0,5.0,8.0,5.0,1.0,1.0,40.0,0.0,6.69,0.0
866,700297681.0,24.0,1.0,2.0,5.0,8.0,5.0,1.0,1.0,40.0,0.0,7.138,0.0
867,700298241.0,28.0,1.0,2.0,5.0,8.0,5.0,2.0,5.0,40.0,1.0,1.291,0.0
868,700298241.0,28.0,1.0,2.0,5.0,8.0,5.0,2.0,0.0,40.0,1.0,2.888,0.0
869,700298261.0,26.0,1.0,2.0,5.0,10.0,4.0,2.0,10.0,40.0,1.0,1.812,0.0
870,700298321.0,29.0,6.0,2.0,5.0,6.0,10.0,2.0,1.0,40.0,1.0,21.457,0.0
871,700298321.0,29.0,6.0,2.0,5.0,6.0,10.0,2.0,1.0,40.0,1.0,21.848,0.0
872,700298322.0,30.0,1.0,2.0,5.0,6.0,10.0,2.0,1.0,40.0,1.0,21.457,0.0
873,700298322.0,30.0,1.0,2.0,5.0,6.0,10.0,2.0,1.0,40.0,1.0,21.848,0.0
874,700299424.0,13.0,1.0,2.0,1.0,10.0,6.0,4.0,0.0,40.0,3.0,0.934,1.0
875,700299671.0,30.0,1.0,2.0,5.0,7.0,10.0,2.0,1.0,40.0,1.0,1.733,0.0
876,700299672.0,31.0,1.0,1.0,5.0,7.0,10.0,2.0,1.0,40.0,1.0,1.733,2.0
877,700299683.0,15.0,1.0,1.0,1.0,6.0,12.0,4.0,1.0,40.0,2.0,2.05,1.0
878,700299684.0,14.0,1.0,1.0,1.0,6.0,12.0,4.0,1.0,40.0,2.0,1.999,1.0
879,700300791.0,33.0,1.0,2.0,6.0,10.0,12.0,2.0,3.0,35.0,1.0,2.946,0.0
880,700300791.0,33.0,1.0,2.0,6.0,10.0,12.0,2.0,1.0,35.0,1.0,2.431,0.0
881,700300792.0,36.0,1.0,1.0,5.0,10.0,12.0,2.0,3.0,40.0,1.0,2.946,2.0
882,700300792.0,36.0,1.0,1.0,5.0,10.0,12.0,2.0,1.0,40.0,1.0,2.431,2.0
883,700300863.0,17.0,1.0,2.0,1.0,10.0,4.0,4.0,1.0,40.0,3.0,6.641,1.0
884,700300863.0,17.0,1.0,2.0,1.0,10.0,4.0,4.0,1.0,40.0,3.0,7.939,1.0
885,700301052.0,22.0,6.0,2.0,5.0,3.0,7.0,2.0,0.0,30.0,0.0,6.979,0.0
886,700316241.0,27.0,1.0,1.0,5.0,8.0,4.0,1.0,0.0,40.0,0.0,2.485,2.0
887,700316241.0,27.0,1.0,1.0,5.0,8.0,4.0,1.0,0.0,40.0,0.0,6.25,2.0
888,700316241.0,27.0,1.0,1.0,5.0,8.0,4.0,1.0,0.0,40.0,0.0,8.153,2.0
889,700316851.0,28.0,2.0,2.0,5.0,6.0,5.0,1.0,0.0,45.0,0.0,3.951,0.0
890,700316851.0,28.0,2.0,2.0,5.0,6.0,5.0,1.0,0.0,45.0,0.0,3.519,0.0
891,700317021.0,23.0,1.0,2.0,5.0,4.0,11.0,2.0,0.0,21.0,0.0,1.125,0.0
892,700317022.0,23.0,3.0,1.0,5.0,4.0,11.0,2.0,0.0,40.0,0.0,0.899,2.0
893,700318141.0,31.0,1.0,1.0,5.0,10.0,17.0,3.0,1.0,40.0,1.0,1.261,2.0
894,700318142.0,34.0,1.0,2.0,6.0,10.0,17.0,3.0,1.0,50.0,1.0,1.261,0.0
895,700318271.0,29.0,1.0,1.0,5.0,7.0,5.0,1.0,0.0,40.0,0.0,0.055,2.0
896,700318271.0,29.0,1.0,1.0,5.0,7.0,5.0,1.0,0.0,40.0,0.0,5.294,2.0
897,700318271.0,29.0,1.0,1.0,5.0,7.0,5.0,1.0,0.0,40.0,0.0,2.018,2.0
898,700318393.0,17.0,6.0,2.0,1.0,10.0,16.0,3.0,0.0,4.0,2.0,1.755,1.0
899,700318491.0,29.0,1.0,1.0,5.0,10.0,12.0,2.0,1.0,24.0,1.0,0.956,2.0
900,700318491.0,29.0,1.0,1.0,5.0,10.0,12.0,2.0,0.0,24.0,1.0,3.527,2.0
901,700318491.0,29.0,1.0,1.0,5.0,10.0,12.0,2.0,1.0,24.0,1.0,3.299,2.0
902,700318492.0,32.0,1.0,2.0,6.0,10.0,12.0,2.0,1.0,42.0,1.0,0.987,0.0
903,700318492.0,32.0,1.0,2.0,6.0,10.0,12.0,2.0,0.0,42.0,1.0,3.543,0.0
904,700318492.0,32.0,1.0,2.0,6.0,10.0,12.0,2.0,1.0,42.0,1.0,3.299,0.0
905,700318521.0,34.0,1.0,2.0,6.0,10.0,8.0,3.0,1.0,40.0,1.0,3.193,0.0
906,700318522.0,38.0,1.0,1.0,6.0,10.0,8.0,3.0,1.0,40.0,1.0,3.753,2.0
907,700320231.0,35.0,1.0,2.0,6.0,10.0,17.0,5.0,3.0,40.0,2.0,0.269,0.0
908,700320231.0,35.0,1.0,2.0,6.0,10.0,17.0,5.0,4.0,40.0,2.0,2.401,0.0
909,700320231.0,35.0,1.0,2.0,6.0,10.0,17.0,5.0,2.0,40.0,2.0,2.909,0.0
910,700320232.0,34.0,1.0,1.0,5.0,10.0,17.0,5.0,2.0,40.0,2.0,0.811,2.0
911,700320233.0,7.0,1.0,2.0,1.0,10.0,17.0,5.0,2.0,40.0,2.0,0.81,1.0
912,700320233.0,7.0,1.0,2.0,1.0,10.0,17.0,5.0,2.0,40.0,2.0,10.589,1.0
913,700320233.0,7.0,1.0,2.0,1.0,10.0,17.0,5.0,3.0,40.0,2.0,0.269,1.0
914,700320233.0,7.0,1.0,2.0,1.0,10.0,17.0,5.0,4.0,40.0,2.0,2.401,1.0
915,700320233.0,7.0,1.0,2.0,1.0,10.0,17.0,5.0,2.0,40.0,2.0,2.909,1.0
916,700320234.0,5.0,1.0,1.0,1.0,10.0,17.0,5.0,2.0,40.0,2.0,0.81,1.0
917,700320234.0,5.0,1.0,1.0,1.0,10.0,17.0,5.0,2.0,40.0,2.0,10.589,1.0
918,700320234.0,5.0,1.0,1.0,1.0,10.0,17.0,5.0,3.0,40.0,2.0,0.269,1.0
919,700320234.0,5.0,1.0,1.0,1.0,10.0,17.0,5.0,4.0,40.0,2.0,2.401,1.0
920,700320234.0,5.0,1.0,1.0,1.0,10.0,17.0,5.0,2.0,40.0,2.0,2.909,1.0
921,700320443.0,25.0,1.0,1.0,2.0,10.0,14.0,3.0,0.0,5.0,2.0,6.278,1.0
922,700320644.0,11.0,1.0,2.0,1.0,9.0,21.0,5.0,0.0,40.0,2.0,5.023,1.0
923,700321182.0,15.0,6.0,1.0,1.0,10.0,8.0,4.0,2.0,40.0,3.0,4.269,1.0
924,700321321.0,25.0,1.0,1.0,5.0,5.0,3.0,1.0,0.0,45.0,1.0,3.936,2.0
925,700321321.0,25.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,45.0,1.0,2.462,2.0
926,700321911.0,33.0,1.0,2.0,6.0,3.0,6.0,1.0,3.0,32.0,2.0,13.874,0.0
927,700322484.0,8.0,1.0,2.0,1.0,9.0,19.0,5.0,4.0,40.0,2.0,0.744,1.0
928,700322592.0,15.0,1.0,2.0,1.0,10.0,9.0,3.0,0.0,40.0,1.0,1.909,1.0
929,700322592.0,15.0,1.0,2.0,1.0,10.0,9.0,3.0,0.0,40.0,1.0,3.208,1.0
930,700322607.0,16.0,6.0,2.0,1.0,10.0,22.0,7.0,1.0,40.0,3.0,13.937,1.0
931,700322821.0,53.0,2.0,2.0,4.0,1.0,2.0,2.0,0.0,40.0,0.0,2.928,0.0
932,700323041.0,27.0,2.0,2.0,5.0,1.0,10.0,3.0,1.0,40.0,0.0,0.66,0.0
933,700324051.0,70.0,3.0,1.0,6.0,7.0,8.0,2.0,0.0,40.0,0.0,0.798,2.0
934,700324051.0,70.0,3.0,1.0,6.0,7.0,8.0,2.0,1.0,40.0,0.0,2.458,2.0
935,700324051.0,70.0,3.0,1.0,6.0,7.0,8.0,2.0,1.0,40.0,0.0,2.926,2.0
936,700324052.0,65.0,1.0,2.0,6.0,7.0,8.0,2.0,1.0,40.0,0.0,2.458,0.0
937,700324052.0,65.0,1.0,2.0,6.0,7.0,8.0,2.0,1.0,40.0,0.0,2.926,0.0
938,700324521.0,28.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,38.0,0.0,2.07,2.0
939,700325321.0,29.0,1.0,1.0,3.0,6.0,6.0,1.0,0.0,40.0,0.0,9.392,2.0
940,700326553.0,14.0,1.0,2.0,1.0,9.0,14.0,4.0,1.0,40.0,2.0,4.406,1.0
941,700326903.0,12.0,1.0,1.0,1.0,10.0,19.0,4.0,0.0,40.0,1.0,1.244,1.0
942,700327121.0,26.0,1.0,2.0,6.0,9.0,4.0,2.0,0.0,32.0,1.0,1.073,0.0
